provider_id,name,city,state,latitude,longitude,specialty,secondary_specialty,specialty_category,experience_years,service_cost,wait_time_days,patient_rating,risk_rate,certified,background_check_passed,network_type,capacity,telehealth_available,hospital_affiliation,CMS_quality_score,region
P02537,Provider_2537,City_137,IL,40.9331,-89.0985,Neurology,Urology,Specialty Care,18,450,52,4.99,0.68,TRUE,TRUE,Out-of-network,308,FALSE,Hospital_37,2.95,East
P02538,Provider_2538,City_138,AZ,34.3989,-110.7437,Cardiology,Dermatology,Specialty Care,20,500,53,4.46,0.59,FALSE,FALSE,Out-of-network,478,TRUE,Hospital_38,4.17,West
P02539,Provider_2539,City_139,NY,43.6994,-73.8179,Dermatology,Cardiology,Specialty Care,8,200,59,4.63,0.11,FALSE,FALSE,In-network,74,FALSE,Hospital_39,1.92,South
P02540,Provider_2540,City_140,GA,32.6156,-82.4501,Dermatology,Pediatrics,Specialty Care,19,200,57,1.97,0.72,FALSE,FALSE,Out-of-network,462,TRUE,Hospital_40,4.12,North
P02541,Provider_2541,City_141,NY,43.2994,-74.2179,General Practice,Orthopedics,Primary Care,3,100,38,3.06,0.42,FALSE,FALSE,Out-of-network,467,TRUE,Hospital_41,3.02,East
P02542,Provider_2542,City_142,CA,36.8283,-119.3679,Neurology,ENT,Specialty Care,20,450,48,1.95,0.27,TRUE,TRUE,In-network,472,FALSE,Hospital_42,2.67,South
P02543,Provider_2543,City_143,MA,42.5072,-71.2824,Orthopedics,Psychiatry,Surgical,36,400,23,4.19,0.78,FALSE,TRUE,Out-of-network,401,FALSE,Hospital_43,1.07,West
P02544,Provider_2544,City_144,GA,32.3156,-82.7501,Dermatology,Endocrinology,Specialty Care,38,200,52,1.77,0.56,FALSE,TRUE,Out-of-network,418,FALSE,Hospital_44,3.23,North
P02545,Provider_2545,City_145,GA,32.3656,-82.7001,General Practice,Orthopedics,Primary Care,3,100,5,1.41,0.39,FALSE,TRUE,Out-of-network,62,TRUE,Hospital_45,4.71,East
P02546,Provider_2546,City_146,WA,48.0011,-120.4901,Psychiatry,Psychiatry,Specialty Care,34,250,42,3.93,0.66,FALSE,TRUE,Out-of-network,134,TRUE,Hospital_46,3.08,East
P02547,Provider_2547,City_147,MI,44.6148,-85.3024,Endocrinology,General Practice,Specialty Care,12,400,33,2.28,0.24,TRUE,TRUE,Out-of-network,231,FALSE,Hospital_47,1.14,North
P02548,Provider_2548,City_148,IL,40.9831,-89.0485,Neurology,Pediatrics,Specialty Care,17,450,41,2.31,0.04,TRUE,FALSE,In-network,405,TRUE,Hospital_48,2.16,West
P02549,Provider_2549,City_149,WA,48.1511,-120.3401,Psychiatry,Pediatrics,Specialty Care,33,250,33,1.16,0.59,FALSE,TRUE,Out-of-network,53,FALSE,Hospital_49,3.38,East
P02550,Provider_2550,City_150,WA,48.2011,-120.2901,Psychiatry,ENT,Specialty Care,32,250,16,3.94,0.74,TRUE,TRUE,In-network,453,TRUE,Hospital_50,2.9,North
P02551,Provider_2551,City_151,CA,36.7783,-119.4179,Gastroenterology,Psychiatry,Specialty Care,35,420,57,1.47,0.24,TRUE,TRUE,Out-of-network,358,TRUE,Hospital_51,4.31,East
P02552,Provider_2552,City_152,OH,40.4673,-82.8571,Ophthalmology,General Practice,Specialty Care,19,180,35,3.24,0.93,FALSE,FALSE,In-network,129,FALSE,Hospital_52,4.47,West
P02553,Provider_2553,City_153,AZ,34.1489,-110.9937,Urology,Neurology,Specialty Care,1,380,9,4.7,0.78,FALSE,FALSE,In-network,375,FALSE,Hospital_53,2.29,South
P02554,Provider_2554,City_154,MA,42.5572,-71.2324,General Practice,Cardiology,Primary Care,10,100,43,4.39,0.33,FALSE,TRUE,Out-of-network,123,TRUE,Hospital_54,2.93,West
P02555,Provider_2555,City_155,CO,39.7501,-105.5821,General Practice,Pediatrics,Primary Care,33,100,42,3.71,0.13,FALSE,FALSE,In-network,359,FALSE,Hospital_55,4.95,West
P02556,Provider_2556,City_156,NC,36.0096,-78.7693,ENT,Cardiology,Specialty Care,39,220,25,3.67,0.62,TRUE,TRUE,Out-of-network,380,TRUE,Hospital_56,1.68,East
P02557,Provider_2557,City_157,GA,32.4656,-82.6001,Urology,Urology,Specialty Care,7,380,30,1.31,0.98,TRUE,FALSE,In-network,198,FALSE,Hospital_57,2.6,North
P02558,Provider_2558,City_158,NC,36.1096,-78.6693,Ophthalmology,Neurology,Specialty Care,24,180,28,1.38,0.69,TRUE,TRUE,Out-of-network,70,FALSE,Hospital_58,3.95,East
P02559,Provider_2559,City_159,OH,40.8173,-82.5071,Ophthalmology,Ophthalmology,Specialty Care,33,180,34,4.06,0.39,FALSE,FALSE,Out-of-network,107,FALSE,Hospital_59,3.43,North
P02560,Provider_2560,City_160,PA,41.6533,-76.7445,Gastroenterology,Ophthalmology,Specialty Care,26,420,52,1.94,0.41,TRUE,TRUE,In-network,353,FALSE,Hospital_60,3.46,East
P02561,Provider_2561,City_161,CA,36.7783,-119.4179,Cardiology,ENT,Specialty Care,31,500,12,1.47,0.97,FALSE,FALSE,Out-of-network,493,FALSE,Hospital_61,3.96,West
P02562,Provider_2562,City_162,IL,40.6831,-89.3485,Urology,Psychiatry,Specialty Care,24,380,25,2.73,0.15,TRUE,FALSE,Out-of-network,159,FALSE,Hospital_62,2.08,West
P02563,Provider_2563,City_163,FL,28.0944,-81.6603,Dermatology,Endocrinology,Specialty Care,2,200,27,1.14,0.96,FALSE,FALSE,Out-of-network,146,FALSE,Hospital_63,3.36,South
P02564,Provider_2564,City_164,CA,36.9283,-119.2679,Endocrinology,Psychiatry,Specialty Care,19,400,28,3.9,0.87,FALSE,TRUE,Out-of-network,189,TRUE,Hospital_64,3.41,West
P02565,Provider_2565,City_165,NC,35.9596,-78.8193,Gastroenterology,Dermatology,Specialty Care,11,420,22,4.25,0.86,TRUE,TRUE,Out-of-network,164,TRUE,Hospital_65,4.17,North
P02566,Provider_2566,City_166,AZ,34.2989,-110.8437,Neurology,Endocrinology,Specialty Care,11,450,23,1.76,0.05,TRUE,TRUE,Out-of-network,97,FALSE,Hospital_66,2.14,West
P02567,Provider_2567,City_167,NY,43.5994,-73.9179,Neurology,ENT,Specialty Care,21,450,34,1.05,0.89,FALSE,FALSE,Out-of-network,254,TRUE,Hospital_67,3.37,South
P02568,Provider_2568,City_168,CO,39.9001,-105.4321,Gastroenterology,Psychiatry,Specialty Care,9,420,23,4.91,0.45,TRUE,FALSE,In-network,403,TRUE,Hospital_68,4.03,South
P02569,Provider_2569,City_169,NY,43.6994,-73.8179,Cardiology,Psychiatry,Specialty Care,35,500,46,2.2,0.52,FALSE,FALSE,Out-of-network,310,TRUE,Hospital_69,1.8,North
P02570,Provider_2570,City_170,NY,43.7494,-73.7679,ENT,Gastroenterology,Specialty Care,26,220,11,4.27,0.83,TRUE,TRUE,In-network,500,FALSE,Hospital_70,3.48,South
P02571,Provider_2571,City_171,MA,42.4072,-71.3824,Dermatology,ENT,Specialty Care,29,200,58,1.47,0.37,FALSE,FALSE,In-network,65,FALSE,Hospital_71,3,East
P02572,Provider_2572,City_172,NV,38.8526,-116.3694,Dermatology,Pediatrics,Specialty Care,10,200,26,2.22,0.59,FALSE,FALSE,Out-of-network,359,FALSE,Hospital_72,4.84,South
P02573,Provider_2573,City_173,WA,47.8511,-120.6401,Pediatrics,Neurology,Primary Care,27,150,59,2.3,0.51,TRUE,TRUE,In-network,428,FALSE,Hospital_73,3.97,East
P02574,Provider_2574,City_174,MA,42.5572,-71.2324,Dermatology,Neurology,Specialty Care,23,200,50,3.19,0.36,FALSE,TRUE,Out-of-network,150,FALSE,Hospital_74,3.71,East
P02575,Provider_2575,City_175,MA,42.6072,-71.1824,Gastroenterology,Ophthalmology,Specialty Care,39,420,38,3.53,0.07,FALSE,FALSE,Out-of-network,177,TRUE,Hospital_75,4.14,West
P02576,Provider_2576,City_176,GA,32.4156,-82.6501,Ophthalmology,Psychiatry,Specialty Care,12,180,20,4.52,0.92,FALSE,FALSE,Out-of-network,116,FALSE,Hospital_76,1.72,East
P02577,Provider_2577,City_177,MI,44.6148,-85.3024,Dermatology,Urology,Specialty Care,34,200,24,3.2,0.52,TRUE,TRUE,In-network,290,FALSE,Hospital_77,2.93,South
P02578,Provider_2578,City_178,OH,40.7673,-82.5571,Orthopedics,Urology,Surgical,17,400,50,3.87,0.98,FALSE,TRUE,In-network,124,TRUE,Hospital_78,4.39,South
P02579,Provider_2579,City_179,MI,44.7148,-85.2024,Dermatology,Pediatrics,Specialty Care,9,200,57,3.84,0.03,FALSE,FALSE,In-network,288,FALSE,Hospital_79,3.05,West
P02580,Provider_2580,City_180,NY,43.7494,-73.7679,General Practice,Psychiatry,Primary Care,16,100,38,4.74,0.14,TRUE,TRUE,In-network,351,FALSE,Hospital_80,1.28,West
P02581,Provider_2581,City_181,NC,35.7596,-79.0193,Gastroenterology,Endocrinology,Specialty Care,26,420,46,3.9,0.46,TRUE,TRUE,In-network,355,FALSE,Hospital_81,2.62,East
P02582,Provider_2582,City_182,FL,28.0444,-81.7103,Ophthalmology,Pediatrics,Specialty Care,2,180,28,4.55,0.24,FALSE,FALSE,Out-of-network,369,FALSE,Hospital_82,1.4,West
P02583,Provider_2583,City_183,GA,32.2656,-82.8001,General Practice,ENT,Primary Care,9,100,21,1.44,0.43,FALSE,FALSE,In-network,209,TRUE,Hospital_83,3.2,North
P02584,Provider_2584,City_184,CO,39.7001,-105.6321,General Practice,Psychiatry,Primary Care,22,100,43,4.69,0.41,TRUE,FALSE,In-network,433,FALSE,Hospital_84,4.4,East
P02585,Provider_2585,City_185,CO,39.7501,-105.5821,Urology,General Practice,Specialty Care,9,380,19,2.96,0.13,TRUE,TRUE,In-network,224,FALSE,Hospital_85,1.07,North
P02586,Provider_2586,City_186,PA,41.4533,-76.9445,General Practice,Neurology,Primary Care,21,100,24,1.18,0.05,TRUE,TRUE,Out-of-network,449,TRUE,Hospital_86,2.22,East
P02587,Provider_2587,City_187,NY,43.5994,-73.9179,General Practice,Neurology,Primary Care,25,100,29,4.43,0.25,FALSE,TRUE,In-network,171,FALSE,Hospital_87,4.01,North
P02588,Provider_2588,City_188,TX,32.3186,-99.5518,Psychiatry,Gastroenterology,Specialty Care,33,250,34,4.47,0.64,TRUE,FALSE,Out-of-network,117,TRUE,Hospital_88,2.39,West
P02589,Provider_2589,City_189,NC,36.1596,-78.6193,Urology,Neurology,Specialty Care,34,380,37,4.1,0.58,TRUE,TRUE,Out-of-network,437,FALSE,Hospital_89,1.23,South
P02590,Provider_2590,City_190,MI,44.7648,-85.1524,Urology,ENT,Specialty Care,19,380,7,3,0.76,FALSE,FALSE,Out-of-network,202,FALSE,Hospital_90,4.11,North
P02591,Provider_2591,City_191,GA,32.1656,-82.9001,Cardiology,ENT,Specialty Care,9,500,12,2.57,0.52,TRUE,TRUE,In-network,138,FALSE,Hospital_91,3.91,East
P02592,Provider_2592,City_192,TX,32.0186,-99.8518,Cardiology,Pediatrics,Specialty Care,13,500,5,4.66,0.97,TRUE,FALSE,Out-of-network,93,FALSE,Hospital_92,4.26,South
P02593,Provider_2593,City_193,NC,35.8596,-78.9193,General Practice,Orthopedics,Primary Care,28,100,44,1.75,0.62,TRUE,TRUE,Out-of-network,279,TRUE,Hospital_93,3.8,South
P02594,Provider_2594,City_194,IL,40.7831,-89.2485,Psychiatry,Urology,Specialty Care,23,250,38,2.7,0.19,TRUE,TRUE,Out-of-network,134,TRUE,Hospital_94,2.05,West
P02595,Provider_2595,City_195,FL,28.1944,-81.5603,Psychiatry,Orthopedics,Specialty Care,15,250,49,1.52,0.14,FALSE,FALSE,In-network,93,TRUE,Hospital_95,4.21,West
P02596,Provider_2596,City_196,TX,32.2186,-99.6518,Cardiology,Dermatology,Specialty Care,32,500,25,1.4,0.61,TRUE,TRUE,Out-of-network,429,TRUE,Hospital_96,1.06,North
P02597,Provider_2597,City_197,NY,43.5994,-73.9179,Psychiatry,Urology,Specialty Care,28,250,24,2.71,0.59,TRUE,FALSE,In-network,390,FALSE,Hospital_97,3.01,East
P02598,Provider_2598,City_198,MA,42.7572,-71.0324,Urology,Neurology,Specialty Care,30,380,10,3.29,0.72,FALSE,TRUE,Out-of-network,382,TRUE,Hospital_98,3.17,South
P02599,Provider_2599,City_199,MA,42.8072,-70.9824,Ophthalmology,General Practice,Specialty Care,8,180,48,4.97,0.22,TRUE,FALSE,Out-of-network,490,TRUE,Hospital_99,1.39,North
P02600,Provider_2600,City_200,AZ,34.4989,-110.6437,Urology,Gastroenterology,Specialty Care,3,380,31,3.25,0.46,FALSE,FALSE,Out-of-network,272,TRUE,Hospital_100,4.8,West
P02601,Provider_2601,City_1,CA,36.7783,-119.4179,Gastroenterology,Dermatology,Specialty Care,8,420,57,3.48,0.76,TRUE,FALSE,Out-of-network,173,FALSE,Hospital_1,4.02,South
P02602,Provider_2602,City_2,CA,36.8283,-119.3679,ENT,Cardiology,Specialty Care,10,220,45,5,0.46,TRUE,FALSE,Out-of-network,346,TRUE,Hospital_2,4.72,South
P02603,Provider_2603,City_3,FL,28.0944,-81.6603,Cardiology,General Practice,Specialty Care,23,500,49,4.08,0.61,TRUE,FALSE,Out-of-network,98,FALSE,Hospital_3,4.19,North
P02604,Provider_2604,City_4,CA,36.9283,-119.2679,Urology,ENT,Specialty Care,12,380,47,1.38,0.8,FALSE,TRUE,In-network,316,TRUE,Hospital_4,3.21,West
P02605,Provider_2605,City_5,IL,40.8331,-89.1985,Pediatrics,Orthopedics,Primary Care,8,150,33,4.47,0.73,TRUE,TRUE,In-network,137,TRUE,Hospital_5,4.76,South
P02606,Provider_2606,City_6,NY,43.5494,-73.9679,Dermatology,Urology,Specialty Care,5,200,8,4.31,0.58,TRUE,TRUE,In-network,229,TRUE,Hospital_6,2.96,South
P02607,Provider_2607,City_7,CA,37.0783,-119.1179,Pediatrics,Psychiatry,Primary Care,28,150,34,4.99,0.7,FALSE,FALSE,In-network,175,TRUE,Hospital_7,4.53,East
P02608,Provider_2608,City_8,CA,37.1283,-119.0679,Cardiology,Ophthalmology,Specialty Care,37,500,51,3.33,0.36,TRUE,TRUE,Out-of-network,441,TRUE,Hospital_8,3.84,South
P02609,Provider_2609,City_9,GA,32.5656,-82.5001,General Practice,ENT,Primary Care,14,100,41,4.74,0.15,TRUE,FALSE,In-network,449,TRUE,Hospital_9,1.45,West
P02610,Provider_2610,City_10,TX,32.4186,-99.4518,Psychiatry,ENT,Specialty Care,33,250,42,3.7,0.91,FALSE,TRUE,In-network,203,TRUE,Hospital_10,4.4,South
P02611,Provider_2611,City_11,MA,42.4072,-71.3824,Endocrinology,Psychiatry,Specialty Care,5,400,11,3.58,0.7,FALSE,TRUE,In-network,148,FALSE,Hospital_11,1.71,West
P02612,Provider_2612,City_12,NC,35.8096,-78.9693,Gastroenterology,General Practice,Specialty Care,37,420,6,4.19,0.67,TRUE,TRUE,In-network,430,FALSE,Hospital_12,2.44,West
P02613,Provider_2613,City_13,WA,47.8511,-120.6401,General Practice,Orthopedics,Primary Care,1,100,27,2.76,0.77,TRUE,FALSE,Out-of-network,52,TRUE,Hospital_13,1.33,South
P02614,Provider_2614,City_14,CA,36.9283,-119.2679,Neurology,Pediatrics,Specialty Care,22,450,40,3.29,0.75,FALSE,FALSE,In-network,415,TRUE,Hospital_14,3.35,East
P02615,Provider_2615,City_15,AZ,34.2489,-110.8937,General Practice,Urology,Primary Care,33,100,57,1.8,0.52,FALSE,TRUE,In-network,498,FALSE,Hospital_15,4.28,East
P02616,Provider_2616,City_16,AZ,34.2989,-110.8437,Neurology,Ophthalmology,Specialty Care,16,450,12,3.24,0.79,TRUE,FALSE,In-network,363,TRUE,Hospital_16,4.35,North
P02617,Provider_2617,City_17,GA,32.4656,-82.6001,Gastroenterology,Cardiology,Specialty Care,16,420,31,2.89,0.26,FALSE,TRUE,In-network,198,FALSE,Hospital_17,4.17,North
P02618,Provider_2618,City_18,OH,40.7673,-82.5571,ENT,Gastroenterology,Specialty Care,24,220,20,1.19,0.75,FALSE,TRUE,In-network,489,TRUE,Hospital_18,3.48,East
P02619,Provider_2619,City_19,PA,41.6033,-76.7945,Neurology,Gastroenterology,Specialty Care,20,450,40,4.19,0.03,FALSE,TRUE,In-network,342,FALSE,Hospital_19,1.24,West
P02620,Provider_2620,City_20,GA,32.6156,-82.4501,ENT,Dermatology,Specialty Care,29,220,23,1,0.7,TRUE,FALSE,Out-of-network,382,TRUE,Hospital_20,3.89,South
P02621,Provider_2621,City_21,MA,42.4072,-71.3824,ENT,Gastroenterology,Specialty Care,18,220,35,2.73,0.03,FALSE,FALSE,Out-of-network,162,TRUE,Hospital_21,4.49,South
P02622,Provider_2622,City_22,IL,40.6831,-89.3485,Orthopedics,General Practice,Surgical,40,400,33,3.32,0.37,FALSE,FALSE,In-network,409,TRUE,Hospital_22,4.41,North
P02623,Provider_2623,City_23,IL,40.7331,-89.2985,ENT,ENT,Specialty Care,20,220,17,1.49,0.39,FALSE,TRUE,In-network,482,FALSE,Hospital_23,4.74,West
P02624,Provider_2624,City_24,GA,32.3156,-82.7501,Endocrinology,Gastroenterology,Specialty Care,4,400,14,2.29,0.97,FALSE,FALSE,In-network,107,FALSE,Hospital_24,2.6,North
P02625,Provider_2625,City_25,CO,39.7501,-105.5821,Neurology,Endocrinology,Specialty Care,32,450,28,1.08,0.02,FALSE,TRUE,In-network,172,TRUE,Hospital_25,1.01,East
P02626,Provider_2626,City_26,NV,39.0526,-116.1694,Pediatrics,General Practice,Primary Care,25,150,16,2.85,0.71,FALSE,FALSE,In-network,245,TRUE,Hospital_26,1.69,East
P02627,Provider_2627,City_27,CA,37.0783,-119.1179,Cardiology,Psychiatry,Specialty Care,34,500,56,2.48,0.56,FALSE,FALSE,Out-of-network,265,FALSE,Hospital_27,3.49,East
P02628,Provider_2628,City_28,FL,28.3444,-81.4103,General Practice,Cardiology,Primary Care,12,100,57,3.58,0.87,FALSE,TRUE,In-network,365,TRUE,Hospital_28,4.37,South
P02629,Provider_2629,City_29,WA,48.1511,-120.3401,Orthopedics,Dermatology,Surgical,30,400,21,3.7,0.33,FALSE,FALSE,Out-of-network,449,FALSE,Hospital_29,2.23,South
P02630,Provider_2630,City_30,NY,43.7494,-73.7679,Urology,Pediatrics,Specialty Care,32,380,52,3.31,0.07,TRUE,FALSE,In-network,269,TRUE,Hospital_30,3.13,West
P02631,Provider_2631,City_31,CA,36.7783,-119.4179,Neurology,Gastroenterology,Specialty Care,11,450,57,4.6,0.58,FALSE,TRUE,Out-of-network,420,TRUE,Hospital_31,3.82,North
P02632,Provider_2632,City_32,NV,38.8526,-116.3694,Orthopedics,Dermatology,Surgical,10,400,46,3.04,0.81,FALSE,TRUE,Out-of-network,295,FALSE,Hospital_32,1.07,East
P02633,Provider_2633,City_33,MA,42.5072,-71.2824,Psychiatry,Orthopedics,Specialty Care,26,250,41,3.05,0.14,FALSE,FALSE,In-network,230,FALSE,Hospital_33,3.84,South
P02634,Provider_2634,City_34,CA,36.9283,-119.2679,General Practice,Psychiatry,Primary Care,17,100,19,2.16,0.77,FALSE,FALSE,In-network,492,FALSE,Hospital_34,1.67,South
P02635,Provider_2635,City_35,IL,40.8331,-89.1985,Endocrinology,ENT,Specialty Care,33,400,59,2.07,0.66,TRUE,TRUE,Out-of-network,313,FALSE,Hospital_35,1.98,West
P02636,Provider_2636,City_36,NY,43.5494,-73.9679,Dermatology,ENT,Specialty Care,32,200,44,4.72,0.96,FALSE,TRUE,Out-of-network,192,FALSE,Hospital_36,2.09,South
P02637,Provider_2637,City_37,PA,41.5033,-76.8945,Pediatrics,Gastroenterology,Primary Care,38,150,12,1.94,0.57,FALSE,TRUE,Out-of-network,69,FALSE,Hospital_37,1.13,South
P02638,Provider_2638,City_38,OH,40.7673,-82.5571,Dermatology,Cardiology,Specialty Care,18,200,12,1.27,0.26,TRUE,TRUE,In-network,453,TRUE,Hospital_38,4.77,North
P02639,Provider_2639,City_39,GA,32.5656,-82.5001,ENT,Ophthalmology,Specialty Care,18,220,14,1.5,0.42,TRUE,FALSE,In-network,258,FALSE,Hospital_39,4.52,South
P02640,Provider_2640,City_40,WA,48.2011,-120.2901,General Practice,Ophthalmology,Primary Care,25,100,37,1.39,0.33,FALSE,TRUE,In-network,117,FALSE,Hospital_40,3,South
P02641,Provider_2641,City_41,IL,40.6331,-89.3985,Orthopedics,Pediatrics,Surgical,10,400,48,1.05,0.63,TRUE,FALSE,Out-of-network,445,TRUE,Hospital_41,2.97,North
P02642,Provider_2642,City_42,MI,44.3648,-85.5524,Gastroenterology,Cardiology,Specialty Care,31,420,47,4.6,0.91,TRUE,FALSE,Out-of-network,219,FALSE,Hospital_42,3.31,South
P02643,Provider_2643,City_43,WA,47.8511,-120.6401,Dermatology,Endocrinology,Specialty Care,28,200,51,1.43,0.11,TRUE,TRUE,In-network,343,TRUE,Hospital_43,5,North
P02644,Provider_2644,City_44,TX,32.1186,-99.7518,ENT,Endocrinology,Specialty Care,31,220,8,3.84,0.19,TRUE,TRUE,Out-of-network,260,TRUE,Hospital_44,2.01,West
P02645,Provider_2645,City_45,MA,42.6072,-71.1824,Pediatrics,Urology,Primary Care,4,150,24,3.61,1,FALSE,FALSE,In-network,165,FALSE,Hospital_45,4.4,East
P02646,Provider_2646,City_46,GA,32.4156,-82.6501,Endocrinology,Cardiology,Specialty Care,27,400,24,4.58,0.7,TRUE,FALSE,Out-of-network,290,TRUE,Hospital_46,4.61,East
P02647,Provider_2647,City_47,AZ,34.3489,-110.7937,Neurology,Cardiology,Specialty Care,10,450,24,4.66,0.22,TRUE,TRUE,Out-of-network,385,FALSE,Hospital_47,4.56,South
P02648,Provider_2648,City_48,PA,41.5533,-76.8445,ENT,Pediatrics,Specialty Care,25,220,58,3.55,0.31,TRUE,FALSE,In-network,206,FALSE,Hospital_48,3.42,South
P02649,Provider_2649,City_49,FL,28.3944,-81.3603,Urology,Orthopedics,Specialty Care,18,380,16,3.46,0.27,TRUE,TRUE,Out-of-network,412,FALSE,Hospital_49,2.23,North
P02650,Provider_2650,City_50,PA,41.6533,-76.7445,Gastroenterology,Psychiatry,Specialty Care,5,420,53,2.33,0.7,FALSE,TRUE,In-network,435,TRUE,Hospital_50,2.11,West
P02651,Provider_2651,City_51,TX,31.9686,-99.9018,General Practice,Ophthalmology,Primary Care,15,100,26,3.11,0.74,FALSE,FALSE,In-network,136,FALSE,Hospital_51,2.61,West
P02652,Provider_2652,City_52,PA,41.2533,-77.1445,Neurology,Endocrinology,Specialty Care,40,450,58,1.73,0.4,FALSE,TRUE,In-network,434,FALSE,Hospital_52,1.99,West
P02653,Provider_2653,City_53,CA,36.8783,-119.3179,Gastroenterology,General Practice,Specialty Care,6,420,16,1.11,0.49,FALSE,TRUE,Out-of-network,227,TRUE,Hospital_53,4.47,North
P02654,Provider_2654,City_54,MA,42.5572,-71.2324,ENT,Urology,Specialty Care,35,220,37,3.57,0.41,FALSE,FALSE,Out-of-network,140,FALSE,Hospital_54,4.52,South
P02655,Provider_2655,City_55,NV,39.0026,-116.2194,Gastroenterology,Gastroenterology,Specialty Care,16,420,30,2.81,0.84,TRUE,FALSE,In-network,406,FALSE,Hospital_55,4.38,West
P02656,Provider_2656,City_56,WA,48.0011,-120.4901,General Practice,Urology,Primary Care,24,100,29,4.14,0.47,TRUE,FALSE,Out-of-network,197,FALSE,Hospital_56,4.56,West
P02657,Provider_2657,City_57,CO,39.8501,-105.4821,Orthopedics,Neurology,Surgical,40,400,11,3.71,0.77,TRUE,FALSE,In-network,84,TRUE,Hospital_57,4.62,West
P02658,Provider_2658,City_58,NV,39.1526,-116.0694,Endocrinology,General Practice,Specialty Care,40,400,49,2.57,0.83,TRUE,FALSE,In-network,123,FALSE,Hospital_58,3.08,North
P02659,Provider_2659,City_59,MA,42.8072,-70.9824,Urology,ENT,Specialty Care,34,380,54,1.06,0.3,FALSE,FALSE,Out-of-network,326,TRUE,Hospital_59,2.13,West
P02660,Provider_2660,City_60,MI,44.7648,-85.1524,Ophthalmology,General Practice,Specialty Care,24,180,32,4.39,0.36,FALSE,FALSE,In-network,132,TRUE,Hospital_60,3.33,East
P02661,Provider_2661,City_61,MA,42.4072,-71.3824,Endocrinology,General Practice,Specialty Care,18,400,38,1.8,0.1,FALSE,FALSE,Out-of-network,422,TRUE,Hospital_61,2.56,South
P02662,Provider_2662,City_62,AZ,34.0989,-111.0437,Cardiology,Orthopedics,Specialty Care,21,500,14,1.03,0.56,TRUE,FALSE,In-network,392,FALSE,Hospital_62,3.15,West
P02663,Provider_2663,City_63,OH,40.5173,-82.8071,Cardiology,ENT,Specialty Care,21,500,8,4.6,0.72,FALSE,TRUE,In-network,489,FALSE,Hospital_63,4.07,South
P02664,Provider_2664,City_64,NC,35.9096,-78.8693,Dermatology,Ophthalmology,Specialty Care,22,200,41,4.62,0.88,TRUE,FALSE,Out-of-network,128,FALSE,Hospital_64,4.04,East
P02665,Provider_2665,City_65,NV,39.0026,-116.2194,Ophthalmology,Gastroenterology,Specialty Care,31,180,13,3.28,0.55,TRUE,FALSE,Out-of-network,70,TRUE,Hospital_65,4.29,North
P02666,Provider_2666,City_66,FL,28.2444,-81.5103,Psychiatry,Endocrinology,Specialty Care,34,250,37,4.38,0.98,TRUE,FALSE,In-network,407,TRUE,Hospital_66,3.29,West
P02667,Provider_2667,City_67,NV,39.1026,-116.1194,ENT,Dermatology,Specialty Care,32,220,9,1.07,0.94,TRUE,TRUE,Out-of-network,441,TRUE,Hospital_67,4.46,North
P02668,Provider_2668,City_68,WA,48.1011,-120.3901,Gastroenterology,Ophthalmology,Specialty Care,38,420,45,4.11,0.35,FALSE,TRUE,Out-of-network,459,FALSE,Hospital_68,4.75,West
P02669,Provider_2669,City_69,GA,32.5656,-82.5001,Endocrinology,Cardiology,Specialty Care,30,400,17,3.13,0.78,FALSE,FALSE,In-network,150,FALSE,Hospital_69,3.67,East
